100009743,Octopussy & the Living Daylights (James Bond  #14),Ian Fleming,1,120,2004,11115,,5
100009744,Book of Sketches,Jack Kerouac/George Condo,1,432,2006,11115,,11
100009745,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford/Roberto González Echevarría,1,1023,2003,11115,728,21
100009746,White Teeth,Zadie Smith,1,542,2001,11115,,11
100009747,East of Eden,John Steinbeck,1,601,2002,11115,,20
100009748,Bridget Jones's Guide to Life,Helen Fielding,1,64,2001,11115,189,3
100009749,The Great Gatsby,F. Scott Fitzgerald,1,188,1994,11115,,7
100009750,Cannery Row,John Steinbeck,1,181,2002,11115,,8
100009751,Before The Mayflower A History of Black America,Lerone Bennett Jr.,1,70,1984,11115,,3
100009752,Three Men in a Boat (Three Men  #1),Jerome K. Jerome,1,185,1994,11115,9,4
100009753,Year of Wonders,Geraldine Brooks,1,358,2002,11115,,13
100009754,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,1,464,1999,11115,315,14
100009755,De Profundis and Other Writings,Oscar Wilde/Hesketh Pearson,1,252,1976,11115,827,11
100009756,The Pearl,John Steinbeck,1,96,2002,11115,806,3
100009757,A Christmas Carol,Charles Dickens,1,112,2012,11115,,3
100009758,The Wind in the Willows,Kenneth Grahame/Gillian Avery,1,197,2005,11115,552,7
100009759,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,1,838,2001,11115,29,22
100009760,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,1,528,2003,11115,,19
100009761,Vanity Fair,William Makepeace Thackeray/John Carey,1,867,2003,11115,,35
100009762,Vanity Fair,William Makepeace Thackeray,1,672,1998,11115,,20
100009763,Siddhartha,Hermann Hesse/Joachim Neugroschel/Ralph Freedman,1,132,2002,11115,,6
100009764,The Moonstone,Wilkie Collins,1,464,1998,11115,518,18
100009765,Wuthering Heights,Emily Brontë,1,279,2007,11115,,7
100009766,Disgrace,J.M. Coetzee,1,220,2005,11115,,8
100009767,Waiting for the Barbarians,J.M. Coetzee,1,152,1999,11115,895,5
100009768,Boyhood: Scenes from Provincial Life,J.M. Coetzee,1,166,1998,11115,124,6
100009769,Youth,J.M. Coetzee,1,176,2003,11115,866,5
100009770,Age of Iron,J.M. Coetzee,1,198,1998,11115,,6
100009771,Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser,1,1144,2005,11115,281,39
100009772,Emma,Jane Austen/Fiona Stafford,1,474,2003,11115,,22
100009773,The Mermaid Chair,Sue Monk Kidd,1,368,2006,11115,157,10
100009774,The Secret Life of Bees,Sue Monk Kidd,1,302,2005,11115,592,10
100009775,Lord of the Flies,William Golding,1,182,1999,11115,945,6
100009776,The Joy Luck Club,Amy Tan,1,288,2006,11115,803,10
100009777,Moby-Dick,Herman Melville/Nathaniel Philbrick,1,625,2001,11115,602,26
100009778,The Gift,Vladimir Nabokov/Michael Scammell/Dmitri Nabokov,1,406,2001,11115,,15
100009779,The Lost World (TV Tie-in),Arthur Conan Doyle/Philip Gooden,1,224,2002,11115,,5
100009780,Palimpsest,Gore Vidal,1,448,1996,11115,926,12
100009781,A Clockwork Orange,Anthony Burgess,1,149,1998,11115,241,7
100009782,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,Stefan Fatsis,1,372,2002,11115,,9
100009783,Why I Write,George Orwell,1,120,2005,11115,825,5
100009784,Breakfast at Tiffany's,Truman Capote,1,157,1998,11115,,5
100009785,The Memory Keeper's Daughter,Kim Edwards,1,401,2006,11115,,11
100009786,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,Rebecca  Wood/Paul Pitchford,1,464,1999,11115,,12
100009787,Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West,Wallace Stegner/Bernard DeVoto,1,438,1992,11115,362,9
100009788,All the Little Live Things,Wallace Stegner,1,345,1991,11115,116,13
100009789,Wallace Stegner: His Life and Work,Jackson J. Benson,1,496,1997,11115,,13
100009790,Harvesting the Heart,Jodi Picoult,1,453,1995,11115,880,11
100009791,Barnaby Rudge,Charles Dickens/John Bowen/Hablot Knight Browne,1,744,2003,11115,553,19
100009792,The Read-Aloud Handbook,Jim Trelease,1,432,2006,11115,,19
100009793,The Unicorn,Iris Murdoch,1,270,1987,11115,949,7
100009794,Bruno's Dream,Iris Murdoch,1,320,1976,11115,,16
100009795,A Severed Head,Iris Murdoch,1,204,1976,11115,824,9
100009796,The Body,Stephen King/Robin Waterfield,1,80,1999,11115,,2
100009797,White Noise,Don DeLillo,1,320,1999,11115,,8
100009798,The Nice and the Good,Iris Murdoch,1,362,1978,11115,728,11
100009799,Ludwig Wittgenstein: The Duty of Genius,Ray Monk,1,704,1991,11115,,15
100009800,The Portable Conrad,Joseph Conrad/Morton Dauwen Zabel/Frederick R. Karl,1,762,1976,11115,949,37
100009801,Pygmalion,George Bernard Shaw/Dan H. Laurence/Nicholas Grene,1,122,2003,11115,660,6
100009802,The Scarlet Letter,Nathaniel Hawthorne/Thomas E. Connolly/Nina Baym,1,279,2003,11115,165,10
100009803,My Year of Meats,Ruth Ozeki,1,366,1999,11115,166,10
100009804,On Directing Film,David Mamet,1,107,1992,11115,202,3
100009805,The Kitchen God's Wife,Amy Tan,1,416,2006,11115,,10
100009806,Drawing Down the Moon: Witches  Druids  Goddess-Worshippers  and Other Pagans in America,Margot Adler,1,672,2006,11115,939,14
100009807,The City of Falling Angels,John Berendt,1,414,2006,11115,,11
100009808,Chickenhawk: Back in the World Again: Life After Vietnam,Robert Mason,1,400,1994,11115,379,10
100009809,The Turn of the Screw and The Aspern Papers,Henry James/Anthony Curtis,1,272,2003,11115,,7
100009810,The Alexandria Quartet  (The Alexandria Quartet #1-4),Lawrence Durrell,1,884,1991,11115,,36
100009811,Justine (The Alexandria Quartet #1),Lawrence Durrell,1,253,1991,11115,,12
100009812,Clea (The Alexandria Quartet #4),Lawrence Durrell,1,288,1991,11115,,8
100009813,The Odes,Pindar/Cecil Maurice Bowra/Daniel C. Snell/Dawson William Turner/Maehler/Abraham Moore,1,256,1982,11115,265,6
100009814,Brit-Think  Ameri-Think: A Transatlantic Survival Guide,Jane Walmsley,1,160,2003,11115,221,4
100009815,Think Like a Cat: How to Raise a Well-Adjusted Cat—Not a Sour Puss,Pam Johnson-Bennett,1,413,2000,11115,431,13
100009816,Don Quixote,Miguel de Cervantes Saavedra/John Rutherford,1,1056,2003,11115,34,25
100009817,Grammar Snobs Are Great Big Meanies: A Guide to Language for Fun and Spite,June Casagrande,1,199,2006,11115,,5
100009818,White Noise: Text and Criticism,Don DeLillo/Mark Osteen,1,538,1998,11115,,23
100009819,Hunger,Lan Samantha Chang,1,192,2000,11115,628,8
100009820,The Liars' Club,Mary Karr,1,320,2005,11115,,7
100009821,The Pearl/The Red Pony,John Steinbeck,1,181,1976,11115,,7
100009822,The Outsiders,S.E. Hinton/Jodi Picoult,1,160,2006,11115,298,8
100009823,The Sound of Mountain Water,Wallace Stegner,1,288,1997,11115,,14
100009824,Holy Madness: The Shock Tactics Radical Teachings Crazy Wise Adepts Holy Fools Rascal Gurus,Georg Feuerstein/Roger Walsh,1,320,1992,11115,,12
100009825,The Complete Maus,Art Spiegelman,1,296,2003,11115,684,7
100009826,When the Elephants Dance,Tess Uriza Holthe,1,368,2003,11115,,15
100009827,Alexander Hamilton,Ron Chernow,1,818,2005,11115,,18
100009828,Life With Jeeves (Jeeves  #6  2  & 4),P.G. Wodehouse,1,557,1983,11115,,16
100009829,Big Money,P.G. Wodehouse,1,288,1991,11115,,8
100009830,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,1,240,2000,11115,,7
100009831,Selected Non-Fictions,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen/Eliot Weinberger,1,560,2000,11115,63,26
100009832,The Book of Imaginary Beings,Jorge Luis Borges/Margarita Guerrero/Peter Sís/Andrew Hurley,1,236,2006,11115,,6
100009833,The Portable Thoreau,Henry David Thoreau/Carl Bode,1,698,1977,11115,605,22
100009834,The Crucible,Arthur  Miller/Christopher Bigsby,1,143,2003,11115,339,4
100009835,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,1,302,2001,11115,,10
100009836,Notes from Underground & The Double,Fyodor Dostoyevsky/Jessie Coulson,1,287,1972,11115,334,7
100009837,The Gambler/Bobok/A Nasty Story,Fyodor Dostoyevsky/Jessie Coulson,1,240,1966,11115,,8
100009838,Life at Blandings,P.G. Wodehouse,1,608,1988,11115,,17
100009839,Rameau's Nephew / D'Alembert's Dream,Denis Diderot/Leonard Tancock,1,237,1976,11115,,5
100009840,Maxims and Reflections,Johann Wolfgang von Goethe/Peter Hutchinson/Elisabeth Stopp,1,208,1999,11115,,8
100009841,War and Peace,Leo Tolstoy/Orlando Figes/Anthony Briggs,1,1408,2006,11115,,59
100009842,Great Expectations,Charles Dickens,1,443,1994,11115,189,18
100009843,Anaïs Nin: A Biography,Deirdre Bair,1,672,1996,11115,,25
100009844,The Spy Who Loved Me (James Bond  #10),Ian Fleming,1,198,2003,11115,388,5
100009845,A Room of One's Own,Virginia Woolf,1,112,2000,11115,,3
100009846,The Queen of Whale Cay: The Eccentric Story of 'Joe' Carstairs  Fastest Woman on Water,Kate Summerscale/Joe Carstairs,1,256,1999,11115,,11
100009847,Beauty's Punishment (Sleeping Beauty  #2),A.N. Roquelaure/Anne Rice,1,233,1999,11115,582,6
100009848,The Portable Faulkner,William Faulkner/Malcolm Cowley,1,650,2003,11115,,16
100009849,The Portable Dante,Dante Alighieri/Mark Musa,1,654,2003,11115,,15
100009850,The Adventures of Huckleberry Finn,Mark Twain/Peter Coveney,1,394,2003,11115,302,11
100009851,The Portable Gibbon: The Decline and Fall of the Roman Empire,Edward Gibbon/Dero A. Saunders/Charles Alexander Robinson Jr.,1,691,1977,11115,477,20
100009852,The Penguin Companion to European Literature,Anthony Thorlby,1,907,1969,11115,,23
100009853,Let My People Go Surfing: The Education of a Reluctant Businessman,Yvon Chouinard,1,272,2006,11115,,6
100009854,Nausea,Jean-Paul Sartre/James  Wood/Robert Baldick,1,253,2000,11115,523,8
100009855,Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,Jane Green,1,450,1998,11115,748,12
100009856,Dubliners: Text  Criticism  and Notes,James Joyce/Robert Scholes/A. Walton Litz,1,492,1996,11115,835,12
100009857,Bargaining for Advantage: Negotiation Strategies for Reasonable People,G. Richard Shell,1,320,2006,11115,669,14
100009858,Bargaining for Advantage: Negotiation Strategies for Reasonable People,G. Richard Shell,1,304,2000,11115,,7
100009859,Queer,William S. Burroughs,1,160,1998,11115,,6
100009860,My Education: A Book of Dreams,William S. Burroughs,1,193,1996,11115,156,6
100009861,Gödel  Escher  Bach: An Eternal Golden Braid,Douglas R. Hofstadter,1,777,2000,11115,358,22
100009862,Alice's Adventures in Wonderland and Through the Looking-Glass (Alice's Adventures in Wonderland  #1-2),Lewis Carroll/Hugh Haughton/John Tenniel,1,378,2003,11115,,14
100009863,Drop City,T. Coraghessan Boyle/Richard Poe,1,497,2004,11115,316,22
100009864,Tooth and Claw,T. Coraghessan Boyle,1,304,2006,11115,50,10
100009865,East Is East,T. Coraghessan Boyle,1,384,1991,11115,767,9
100009866,After the Plague: and Other Stories,T. Coraghessan Boyle,1,303,2002,11115,,7
100009867,Descent of Man,T. Coraghessan Boyle,1,240,1990,11115,,9
100009868,World's End,T. Coraghessan Boyle,1,480,1990,11115,,13
100009869,If the River Was Whiskey,T. Coraghessan Boyle,1,240,1990,11115,,11
100009870,Greasy Lake & Other Stories,T. Coraghessan Boyle,1,240,1986,11115,,6
100009871,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order,John Hodgman,1,255,2006,11115,,11
100009872,Fear and Trembling,Søren Kierkegaard/Alastair Hannay,1,160,2006,11115,488,5
100009873,Skipping Towards Gomorrah: The Seven Deadly Sins and the Pursuit of Happiness in America,Dan Savage,1,320,2003,11115,252,12
100009874,Savage Love: Straight Answers from America's Most Popular Sex Columnist,Dan Savage,1,352,1998,11115,809,8
100009875,Beauty's Release (Sleeping Beauty  #3),A.N. Roquelaure/Anne Rice,1,238,1999,11115,580,10
100009876,The Agricola and The Germania,Tacitus/Harold Mattingly/S.A. Handford,1,174,1971,11115,421,7
100009877,Something Rotten (Thursday Next  #4),Jasper Fforde,1,385,2005,11115,,11
100009878,Lost in a Good Book (Thursday Next  #2),Jasper Fforde,1,399,2004,11115,923,20
100009879,The Well of Lost Plots (Thursday Next #3),Jasper Fforde,1,375,2004,11115,341,13
100009880,The Eyre Affair (Thursday Next  #1),Jasper Fforde,1,374,2003,11115,240,10
100009881,Buddha,Karen Armstrong,1,240,2004,11115,,7
100009882,Letters from the Bay of Islands: The Story of Marianne Williams,Marianne Williams/Caroline Fitzgerald,1,270,2004,11115,,6
100009883,The Restless Sleep: Inside New York City's Cold Case Squad,Stacy Horn,1,336,2006,11115,,17
100009884,River of Shadows: Eadweard Muybridge and the Technological Wild West,Rebecca Solnit,1,320,2004,11115,62,15
100009885,Journal of a Novel: The East of Eden Letters,John Steinbeck,1,182,1990,11115,,5
100009886,The Great Influenza: The Story of the Deadliest Pandemic in History,John M. Barry,1,546,2005,11115,881,11
100009887,The Quiet American: Text and Criticism,Graham Greene/John Clark Pratt,1,515,1996,11115,,21
100009888,Postwar: A History of Europe Since 1945,Tony Judt,1,933,2006,11115,17,33
100009889,The Book of Other People,Zadie Smith/David Mitchell/George Saunders/Colm Tóibín/Aleksandar Hemon/Nick Hornby/Hari Kunzru/Toby Litt/Chris Ware,1,304,2008,11115,,7
100009890,The Spell,Alan Hollinghurst,1,272,2000,11115,,10
100009891,The Mottled Lizard,Elspeth Huxley,1,334,1986,11115,499,15
100009892,Meditations,Marcus Aurelius/Martin Hammond/Albert Wittstock/Diskin Clay,1,303,2006,11115,922,11
100009893,Montaigne: Essays,Michel de Montaigne/J.M. Cohen,1,416,1993,11115,315,10
100009894,On Friendship,Michel de Montaigne/M.A. Screech,1,128,2005,11115,,3
100009895,Rounding the Mark (Inspector Montalbano  #7),Andrea Camilleri/Stephen Sartarelli,1,272,2006,11115,335,6
100009896,Excursion to Tindari (Inspector Montalbano #5),Andrea Camilleri/Stephen Sartarelli,1,304,2005,11115,365,8
100009897,Who Are You?: 101 Ways of Seeing Yourself,Malcolm Godwin,1,224,2000,11115,,6
100009898,The Farming of Bones,Edwidge Danticat,1,312,1999,11115,,12
100009899,The Juvenilia of Jane Austen and Charlotte Brontë,Jane Austen/Charlotte Brontë/Frances Beer,1,400,1986,11115,893,12
100009900,Bleak House,Charles Dickens/Nicola Bradbury/Hablot Knight Browne,1,1017,2006,11115,,34
100009901,Far From the Madding Crowd,Thomas Hardy/Rosemarie Morgan/Shannon Russell,1,433,2003,11115,,14
100009902,Far from the Madding Crowd,Thomas Hardy,1,374,1994,11115,,11
100009903,Jane Austen: A Life,Carol Shields,1,192,2005,11115,949,4
100009904,Early Greek Philosophy,Jonathan Barnes,1,336,2002,11115,42,8
100009905,Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,1,448,2005,11115,,20
100009906,On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking/Isaac Newton/Nicolaus Copernicus/Albert Einstein/Johannes Kepler/Galileo Galilei,1,256,2006,11115,,6
100009907,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,1,489,1970,11115,,25
100009908,Demon Box,Ken Kesey,1,400,1987,11115,,12
100009909,Sailor Song,Ken Kesey,1,533,1993,11115,,19
100009910,Selected Poems,Thomas Hardy/Robert Mezey,1,320,1998,11115,487,7
100009911,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,1,420,2002,11115,492,15
100009912,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good,William Easterly,1,436,2007,11115,,19
100009913,Dracula,Bram Stoker,1,449,1994,11115,675,17
100009914,The I Ching or Book of Changes,Richard Wilhelm/Cary F. Baynes/C.G. Jung,1,739,1989,11115,,22
100009915,I Ching: The Book of Change,Anonymous/John Blofeld,1,240,1991,11115,,9
100009916,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy,1,672,2006,11115,,30
100009917,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,1,288,2001,11115,,10
100009918,The Assault,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,1,176,1995,11115,149,8
100009919,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,1,270,1995,11115,,8
100009920,The Mill on the Floss,George Eliot,1,536,1994,11115,,14
100009921,The Secret Life of Bees,Sue Monk Kidd,1,302,2003,11115,335,8
100009922,A Man of the People,Chinua Achebe,1,160,2016,11115,,4
100009923,A People's Tragedy: The Russian Revolution: 1891-1924,Orlando Figes,1,1024,1998,11115,153,29
100009924,The Portable Arthur Miller,Arthur  Miller/Harold Clurman/Christopher Bigsby,1,575,2003,11115,506,15
100009925,Incident at Vichy,Arthur  Miller,1,80,1985,11115,553,4
100009926,The Olive Farm: A Memoir of Life  Love  and Olive Oil in the South of France,Carol Drinkwater,1,336,2002,11115,58,15
100009927,Homegrown Democrat: A Few Plain Thoughts from the Heart of America,Garrison Keillor,1,288,2006,11115,248,10
100009928,Good Poems for Hard Times,Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller,1,344,2006,11115,,15
100009929,Good Poems,Garrison Keillor,1,476,2003,11115,,15
100009930,John Hammond on Record: An Autobiography,John   Hammond/Irving Townsend,1,432,1981,11115,,20
100009931,The Naked Consumer: How Our Private Lives Become Public Commodities,Erik  Larson,1,288,1994,11115,,6
100009932,A Princess of Mars (Barsoom  #1),Edgar Rice Burroughs/John Seelye,1,186,2007,11115,343,9
100009933,The United States of Europe: The New Superpower and the End of American Supremacy,T.R. Reid,1,320,2005,11115,,8
100009934,The Basketball Diaries,Jim Carroll,1,224,1995,11115,736,9
100009935,Golden Buddha (Oregon Files  #1),Clive Cussler/Craig Dirgo,1,527,2005,11115,906,15
100009936,Tales from Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,1,288,2007,11115,,14
100009937,The Fall of Berlin 1945,Antony Beevor,1,490,2003,11115,20,12
100009938,Paris: After the Liberation 1944-1949,Antony Beevor/Artemis Cooper,1,464,2004,11115,263,13
100009939,Oh  Play That Thing,Roddy Doyle,1,384,2005,11115,,12
100009940,The Van (The Barrytown Trilogy  #3),Roddy Doyle,1,320,1997,11115,,9
100009941,Forty Stories,Donald Barthelme,1,246,2005,11115,304,9
100009942,The South,Colm Tóibín,1,240,1992,11115,946,11
100009943,The Bar on the Seine,Georges Simenon/David Watson,1,160,2006,11115,48,5
100009944,Lock 14,Georges Simenon/Robert Baldick,1,154,2006,11115,750,6
100009945,The Portable Dorothy Parker,Dorothy Parker/Marion Meade/Seth,1,626,2006,11115,,18
100009946,Kiss Kiss,Roald Dahl,1,231,1987,11115,413,12
100009947,Wide Sargasso Sea,Jean Rhys,1,160,1998,11115,724,8
100009948,A Passage to India,E.M. Forster/Oliver Stallybrass/Pankaj Mishra,1,376,2005,11115,152,9
100009949,A Passage to India,E.M. Forster,1,288,1998,11115,24,15
100009950,The Portable Walt Whitman,Walt Whitman/Michael Warner,1,570,2003,11115,,25
100009951,The Classic Ten: The True Story of the Little Black Dress and Nine Other Fashion Favorites,Nancy MacDonell Smith/Nancy MacDonell,1,224,2003,11115,361,10
100009952,The Locked Room (The New York Trilogy  #3),Paul Auster,1,192,1988,11115,,5
100009953,Whores for Gloria,William T. Vollmann,1,160,1994,11115,733,4
100009954,You Bright and Risen Angels,William T. Vollmann,1,635,1988,11115,,14
100009955,The Ice-Shirt (Seven Dreams #1),William T. Vollmann,1,415,1993,11115,,13
100009956,Casino Royale,Ian Fleming,1,181,2004,11116,,10
100009957,Charlotte's Web,E.B. White/Garth Williams,1,256,1993,11116,882,13
100009958,Moonraker,Ian Fleming,1,247,2004,11116,,11
100009959,A Confederacy of Dunces,John Kennedy Toole,1,397,2003,11116,,14
100009960,The Railway Children,E. Nesbit,1,212,1995,11116,,9
100009961,Wanderlust: A History of Walking,Rebecca Solnit,1,326,2001,11117,,7
100009962,My War Gone By  I Miss It So,Anthony Loyd,1,336,2001,11118,86,11
100009963,Galileo's Daughter: A Historical Memoir of Science  Faith and Love,Dava Sobel,1,420,2000,11119,,14
100009964,Flaubert in Egypt: A Sensibility on Tour,Gustave Flaubert/Francis Steegmuller,1,230,1996,11120,,10
100009965,Ivanhoe,Walter Scott/Graham Tulloch,1,541,2000,11121,848,25
100009966,Tandia,Bryce Courtenay,1,905,1998,11122,,26
100009967,Solomon's Song (The Potato Factory  #3),Bryce Courtenay,1,671,2001,11122,569,14
100009968,Vinyl Cafe Diaries (Vinyl Cafe  #4),Stuart McLean,1,302,2003,11123,283,10
100009969,Unnatural Causes (Adam Dalgliesh #3),P.D. James,1,218,2002,11124,824,6
100009970,The Epic of Gilgamesh,Anonymous/N.K. Sandars,1,120,2006,11125,,5
100009971,A Modern Utopia,H.G. Wells/Gregory Claeys/Francis Wheen,1,320,2006,11125,,14
100009972,The Shape of Things to Come,H.G. Wells/John Clute,1,530,2006,11125,950,13
100009973,The Making of Pride and Prejudice,Sue Birtwistle/Sue Conklin/Susie Conklin,1,128,1995,11126,,4
100009974,The Time Machine,H.G. Wells/Patrick Parrinder/Steven McLean/Marina Warner,1,104,2005,11126,,3
100009975,Special Topics in Calamity Physics,Marisha Pessl,1,514,2006,11126,746,13
100009976,The Third Man & The Fallen Idol,Graham Greene,1,157,1992,11126,,4
100009977,The Dharma Bums,Jack Kerouac,1,204,2000,11126,103,10
100009978,The Subterraneans,Jack Kerouac,1,192,2007,11126,,5
100009979,The Log from the Sea of Cortez,John Steinbeck/Richard Astro,1,288,2001,11126,,9
100009980,The Brothers Karamazov,Fyodor Dostoyevsky/David McDuff,1,1013,2003,11126,430,25
100009981,Pale Fire,Vladimir Nabokov,1,246,2000,11126,294,11
100009982,Keep the Aspidistra Flying,George Orwell,1,277,2000,11126,,8
100009983,Ulysses,James Joyce/Declan Kiberd,1,933,2000,11126,789,34
100009984,The Sea  The Sea,Iris Murdoch/Mary Kinzie,1,528,2001,11126,,25
100009985,Under the Net,Iris Murdoch,1,252,1982,11126,899,6
100009986,An Unofficial Rose,Iris Murdoch,1,288,1973,11126,,6
100009987,Invitation to a Beheading,Vladimir Nabokov,1,192,2015,11126,,5
100009988,The Satanic Verses,Salman Rushdie,1,560,1988,11126,,24
100009989,The Aeneid,Virgil/David   West,1,290,2003,11126,,9
100009990,The Autograph Man,Zadie Smith,1,420,2003,11126,,18
100009991,The World of Mr. Mulliner,P.G. Wodehouse,1,624,1999,11126,,28
100009992,Critique of Pure Reason,Immanuel Kant/Marcus Weigelt/F. Max Müller,1,784,2007,11126,,25
100009993,Virtual Light (Bridge  #1),William Gibson,1,304,1996,11126,946,7
100009994,City of God,Augustine of Hippo/Henry Bettenson,1,1186,2003,11126,,54
100009995,The Analects,Confucius/D.C. Lau,1,249,1979,11126,909,11
100009996,One Hundred Years of Solitude,Gabriel García Márquez/Gregory Rabassa,1,422,1972,11126,583,13
100009997,Zazie in the Metro,Raymond Queneau/Barbara Wright/Gilbert Adair,1,157,2001,11126,,6
100009998,The Total Library: Non-Fiction 1922-1986,Jorge Luis Borges/Suzanne Jill Levine/Esther Allen,1,560,2001,11126,,17
100009999,Spellbound,Jane Green,1,439,2003,11126,390,11
100010000,In Custody,Anita Desai,1,204,1994,11126,935,5
100010001,Billy Budd  Sailor,Herman Melville,1,96,1995,11126,702,5
100010002,The Madman of Bergerac,Georges Simenon,1,160,2003,11126,,4
100010003,The Teeth of the Tiger (Jack Ryan Universe  #12),Tom Clancy,1,625,2004,11127,,32
100010004,Montaillou: Cathars and Catholics in a French Village  1294-1324,Emmanuel Le Roy Ladurie/Barbara Bray,1,400,1980,11127,236,9
100010005,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,1,608,2005,11128,,13
100010006,The Soldiers' Tale: Bearing Witness to Modern War,Samuel Hynes,1,336,1998,11129,,13
100010007,Moby Dick,Herman Melville,1,536,1994,11130,874,15
100010008,Good Soldier Svejk And His Fortunes In The World,Jaroslav Hašek,1,752,2000,11131,,19
100010009,Anna Karenina,Leo Tolstoy/Richard Pevear/Larissa Volokhonsky,1,838,2004,11132,,28
100010010,The Portrait of a Lady,Henry James/Patricia Crick,1,797,2003,11132,,22
100010011,Vineland,Thomas Pynchon,1,385,1997,11132,,11
100010012,Been Down So Long It Looks Like Up To Me,Richard Fariña/Thomas Pynchon,1,352,1996,11132,,9
100010013,The New York Trilogy,Paul Auster/Art Spiegelman/Luc Sante,1,308,2006,11132,512,11
100010014,Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,1,160,1973,11132,,5
100010015,Phaedrus,Plato/C.J. Rowe,1,176,2005,11132,796,8
100010016,Gorgias,Plato/Walter Hamilton/Chris Emlyn-Jones,1,208,2004,11132,625,5
100010017,The Histories,Herodotus/Aubrey de Sélincourt/John M. Marincola,1,622,1954,11132,422,15
100010018,The Histories,Herodotus/Aubrey de Sélincourt/Andrew Robert Burn,1,653,1970,11132,,14
100010019,The Iliad,Homer/Robert Fagles/Bernard Knox,1,683,1999,11132,,20
100010020,The Iliad/The Odyssey,Homer/Robert Fagles/Bernard Knox,1,1556,1999,11132,,41
100010021,The Iliad,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,1,462,2003,11132,,21
100010022,The Odyssey,Homer/Robert Fagles/Bernard Knox,1,541,2006,11132,667,13
100010023,The Odyssey,Homer/E.V. Rieu/Peter Jones/D.C.H. Rieu,1,324,2003,11132,,16
100010024,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,1,360,2006,11132,338,8
100010025,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,1,335,1984,11132,,12
100010026,Lysistrata and Other Plays,Aristophanes/Alan H. Sommerstein,1,241,2003,11132,551,6
100010027,The Knights / Peace / The Birds / The Assembly Women / Wealth,Aristophanes/Alan H. Sommerstein/David B. Barrett/David Brett,1,335,1978,11132,,11
100010028,Martin Chuzzlewit,Charles Dickens/Patricia Ingham/Hablot Knight Browne,1,830,1999,11132,,34
100010029,Three Tales,Gustave Flaubert/Roger Whitehouse/Geoffrey Wall,1,110,2005,11132,,3
100010030,Sentimental Education,Gustave Flaubert/Robert Baldick/Geoffrey Wall,1,460,2004,11132,,11
100010031,The Letters of John and Abigail Adams,Abigail Adams/Frank Shuffelton,1,512,2003,11132,149,11
100010032,Tono-Bungay,H.G. Wells/Edward Mendelson/Patrick Parrinder,1,414,2005,11132,370,18
100010033,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,1,504,2003,11132,206,16
